text,label
"""In this week's Radio Times magazine, Nadiya Hussain discusses growing up in a second-generation British Bangladeshi family, the rise in food waste across the UK and being awarded her MBE._x000D_
_x000D_
Pick up a copy - on sale now._x000D_
_x000D_
Photographer: @JudeEdginton",label_Irrelevant
"Ever thought about using banana peel in your cooking? We have eaten banana peel our whole life, so we are in no way shocked or bamboozled by something like this. Its the perfect way to use up bananas. Recipe in my new book!",label_Irrelevant
"Only 1 week until my new book, Cook Once, Eat Twice is published!_x000D_
This cottage pie is great for so many reasons - it uses easy, accessible ingredients and makes a perfect ready meal for when time is short.",label_Irrelevant
"""Successful trip to @ChatsworthHouse for  @BegumNadiya this weekend - not long to her new book &amp; series launch Cook Once, Eat Twice._x000D_
#bbc2  @MichaelJBooks",label_Irrelevant
"Its a month until Cook Once, Eat Twice hits shelves! Im so excited to start sharing more from the book, starting with this cookie recipe  chocolate and hazelnut are a dream combination, and we always have a supply in our freezer ready for a rainy day.",label_Irrelevant
"Hey everyone! The Short Tail Trail has taken over Luton in support of Keech Hospice Care! By joining the trail, youre enjoying a great day out and helping Keech provide vital services to those with life-limiting illnesses._x000D_
_x000D_
 #ShortTailTrail #HoponBoard #TakeaShelfie",label_Irrelevant
"Is there anything better than a biryani for feeding a crowd? This Eid, Im reaching for this recipe from my Simple Spices book. Its easy, comforting and delicious, with a sweetness from those gorgeous leeks! _x000D_
_x000D_
#Eid #MealIdeas #Celebrate #GoodTimes #NadiyasSimpleSpices",label_Irrelevant
"These Bao buns with spicy tuna do take a little effort to make, and they can get demolished in seconds, but most of the effort is in waiting around  which makes it a perfect dish to make over the weekend! I can promise you its worth it!",label_Irrelevant
"Make your summer plans and join me for the fantastic food festival! See you there _x000D_
_x000D_
#FoodFestival #NationalGeographic #Summer2024",label_Irrelevant
"For the sweet tooths out there! From a hot chocolate custard pudding and surprise snickerdoodles, to my marbled ice cream loaf cake and chocolate cookie pie there are loads of chocolate-themed recipes in my Everyday Baking book. I cant resist this chocolate bombe!",label_Irrelevant
"Looking for lunch inspiration? I love making this coconut fish noodle dish from my Everyday Baking book. Using one of my favourite ingredients (noodles!), its fragrant, warming and so easy to make  I promise youll love it!",label_Irrelevant
""" A night porter encouraged a 12-year old-girl to use a sex toy on herself and even asked her to come and stay in a hotel room with him while on holiday in Cornwall so he could rape her_x000D_
_x000D_
Jonathan Pound started engaging in communication with a child when he joined the Kik messaging app which is known to be targeted at and used by children and teenagers._x000D_
_x000D_
He contacted a girl aged 12 and soon the conversation took a sexualised turn in nature._x000D_
_x000D_
A sentencing hearing at Truro Crown Court yesterday (Monday, April 27) heard how the conversation - even when Pound knew perfectly well that the girl was 12 years old - went from flirtatious to disgusting._x000D_
_x000D_
In 15 exchanges over five weeks, Pound, 44, from Station Road in Grampound Road, between Truro and St Austell, asked the girl if she was into older men, if she had a nice body and even asked her to send him pictures of her breasts and genitals._x000D_
_x000D_
The court heard that on one occasion he asked her to go in the house, locate a sex toy and insert it into her vagina and then he sent her a picture of his penis._x000D_
_x000D_
It was when he tried to encourage the girl to meet up at a hotel room he would book and asked her to come alone so staff would not bat an eyelid but would think she was his own daughter, that Devon and Cornwall Police, who had run the fake-girl account as a paedo-hunting decoy, pounced._x000D_
_x000D_
Pound was arrested and charged with one count of inciting a girl under 13 to engage in sexual activity and another of engaging in sexual communication with a child in connection with the incident in February/March 2024._x000D_
_x000D_
The 44-year-old dad of two young children later pleaded guilty to the charges._x000D_
_x000D_
His barrister said the incident happened two years ago and had been a one-off and Pound had not offended either before or since._x000D_
_x000D_
She said that Pound denied having any sexual interest in children but admitted that what he did was wrong, adding that he had been lonely at the time with no-one to speak to about his mental health issues._x000D_
_x000D_
His Honour Judge Simon Carr said Pound had intended to use Kik because it is targeted at and used by children and teens. _x000D_
_x000D_
He said Pound's conversation with the fake child were entirely sexualised and abhorrent in nature._x000D_
_x000D_
Judge Carr said Pound's offences were so serious an immediate custodial sentence was unavoidable._x000D_
_x000D_
He sentenced Pound to three years in prison. He will serve half before he is eligible to be released on licence. _x000D_
_x000D_
He will also be on the sex offenders' register for life and a sexual harm prevention order restricting his access to the internet was imposed for 10 years. _x000D_
_x000D_
Source UK Database.""",label_Irrelevant
""" THEY CALL IT CEASEFIRE WHILE GAZA STARVES, OCCUPIED PALESTINE BLEEDS, AND THE WORLD LOOKS AWAY | APRIL 27_x000D_
_x000D_
 Aid / Crossings_x000D_
The Gaza Crossing and Border Authority reported 214 trucks entered through Kerem Abu Salem: 134 commercial trucks, 12 aid trucks and 12 fuel trucks. For over 2 million people, this is not relief. It is controlled deprivation. They open the crossing when they choose, close it when they choose, then claim aid is flowing._x000D_
_x000D_
 Water Crisis_x000D_
Gazas water collapse is catastrophic. Families are surviving on less than 10 litres per person daily, with some areas down to 2 litres. Before the war, access was around 80 litres. Water production has fallen from around 100,000 cubic metres per day to 35,000. Dirty water, sewage overflow, disease, insects and rats are now part of survival._x000D_
_x000D_
 Ceasefire Violations_x000D_
Palestinian officials have cited 2,400+ serious israeli violations, including 921 shootings, 1,109 bombardments and attacks, 273 demolitions and 97 incursions. They call it a ceasefire. They keep firing._x000D_
_x000D_
 Imad Miqdad_x000D_
Imad Miqdad was killed after israeli war criminal drones targeted his solar powered phone charging station in Sheikh Radwan. This was one of the few places civilians, journalists and medics could charge phones and stay connected. Destroy hospitals. Destroy water. Destroy roads. Destroy communication._x000D_
_x000D_
 Occupied Palestine / East Jerusalem_x000D_
Occupied Palestine is being strangled in parallel. Since 7 October 2023, OCHA figures cited by UNRWA recorded 1,079 Palestinians killed in occupied Palestine, including East Jerusalem, at least 235 of them children, by 30 March 2026. Save the Children reported 685 Palestinian children displaced by settler violence in the first three months of 2026 alone. In al-Mughayyir near Ramallah, 14 year old Aws al-Naasan and 32 year old Jihad Abu Naim were killed during a settler attack near a school. This is raids, shootings, demolitions, illegal outposts, land seizures, settler terror and forced displacement working together._x000D_
_x000D_
 Dr Hussam Abu Safiya_x000D_
Dr Hussam Abu Safiya, a Palestinian doctor from Gaza, remains in israeli detention without charge according to campaigners and rights advocates. April 28 is the feared key date being raised for his case. He treated the wounded after losing his own son. Then he was taken._x000D_
_x000D_
 Knesset Death Penalty Bill_x000D_
The israeli Knesset passed a death penalty bill targeting Palestinians, advancing execution measures through occupation courts. So while Gaza is starved and bombed, Palestinian prisoners are threatened with execution through the same system that jails doctors without justice._x000D_
_x000D_
 Core Closing Line_x000D_
They jail the doctors, threaten the prisoners, starve the civilians, cut the water, throttle the aid, kill the children, seize the land, build the settlements, then ask the world to call it democracy.""",label_Irrelevant
"""Donate &amp; share!:",label_Irrelevant
"""Help Feed Gaza Now - Our Distribution From February 18th, 2026",label_Irrelevant
"""Remembering Fred Dibnah, born this day in 1938.",label_Irrelevant
"""This is the most difficult and harshest video ever documented of rats inside tents, where dozens of large rats invaded the tent at night while people were asleep, moving through the space between bodies and in every corner without any restraint._x000D_
_x000D_
What I wrote in yesterdays tweet was not an exaggeration it truly happened in front of this young man as documented. An extremely shocking and brutal scene, considered one of the most difficult ever recorded in this reality so far.""",label_Irrelevant
""" A man who exposed himself to multiple women on a London train, breaching a Sexual Harm Prevention Order (SHPO) handed to him less than two weeks prior has been jailed, following a British Transport Police (BTP) investigation._x000D_
_x000D_
Ayman Yanoussi, 21, and of St Johns Road in Newham, was sentenced at Inner London Crown Court on Thursday 16 April to 14 months imprisonment having previously pleaded guilty to two counts of exposure, breaching his SHPO, and possessing cannabis._x000D_
_x000D_
The court heard how on 28 December 2025, at 11.20am, Yanoussi was at Upminster Bridge Underground station sat on a bench on the platform._x000D_
_x000D_
A woman who walked up the platform noticed that Yanoussi was sat with his trousers by his ankles while touching himself inappropriately._x000D_
_x000D_
She took out her phone to record what he was doing to pass on to police, but he quickly pulled his trousers up and hid behind a pillar. He then boarded a District Line train heading towards Wimbledon._x000D_
_x000D_
Not long after he boarded the train, Yanoussi sat next to another woman and pulled his trousers down. After that woman moved away, Yanoussi sat opposite another woman, again exposing himself to her before she moved away._x000D_
_x000D_
Yanoussi repeated this behaviour a third time, sitting next to another woman and exposing himself as the train approached Elm Park at which point several of the women who Yanoussi had targeted left the train._x000D_
_x000D_
Yanoussi continued to expose himself on different trains across London while occasionally touching himself inappropriately until 12.51pm when a woman reported his behaviour to a member of staff._x000D_
_x000D_
The train Yanoussi was on was held at Hammersmith Underground station, and Yanoussi quickly fled the station._x000D_
_x000D_
A BTP officer was dispatched to the station and found Yanoussi waiting at a bus stop where he was promptly arrested for exposure. _x000D_
_x000D_
After being detained, it emerged that Yanoussi had been handed a Sexual Harm Prevention Order less than two weeks earlier after he was sentenced to nine months' imprisonment, suspended for 18 months, having pleaded guilty to three counts of Upskirting that occurred in April 2024._x000D_
_x000D_
Source UK Database.""",label_Irrelevant
""" A primary school teaching assistant groomed a 10-year-old child into sending sexual videos on Snapchat. _x000D_
_x000D_
Charlie Territt, who worked at Streatham Wells Primary School, was sentenced to seven years in prison on Thursday (April 23) by a judge who described him as having a perverted fixation with the victim. _x000D_
_x000D_
Prosecutor Bhavin Patel said that throughout 2024, Territt engaged in late-night conversations with a vulnerable child on Snapchat. _x000D_
_x000D_
The 32-year-old sent sexual videos of himself and incited the child to send similar videos in return. _x000D_
_x000D_
Noticing a change in behaviour, the victim's elder sibling inspected the Snapchat account and discovered Territts vile messages. _x000D_
_x000D_
The abuse was reported to the police and on January 3 last year, police attended Territts home in South Bermondsey where they seized several phones and sex toys. _x000D_
_x000D_
Mr Patel said: ""Whilst police were inside his home, a car left the property. The driver and occupant were the defendants brother and cousin. The car was stopped and two more mobile phones were seized. _x000D_
_x000D_
Territt denied the abuse in interview and continued to do so after being charged, until an analysis of his phone revealed a sexual video of the victim as well as indecent images of three other children. _x000D_
_x000D_
Facing incontrovertible evidence, according to Judge Silas Reid, Territt then pleaded guilty to:_x000D_
_x000D_
- Causing or inciting a child to engage in sexual activity, _x000D_
_x000D_
- Causing a child to watch a sexual act, _x000D_
_x000D_
- Sexual communication with a child  _x000D_
_x000D_
- Making indecent photographs of children aged between 10 and 16. _x000D_
_x000D_
However, the defence said his client denied being a paedophile and that it was an attraction to this child as opposed to a wider interest. _x000D_
_x000D_
When Judge Reid questioned why, if he is not a paedophile, Territt had sexual images of other children too, Mr Waller said there were not as many images as typically seen in paedophile cases. _x000D_
_x000D_
Judge Reid told Territt: What you did can only be described as serious grooming. _x000D_
_x000D_
You engaged in utterly inappropriate conversations about sexual matters designed for your own sexual gratification, culminating in inciting the child to masturbate and you receiving images of it. _x000D_
_x000D_
The damage you wreaked by your behaviour will no doubt last many years if not forever. _x000D_
_x000D_
Judge Reid sentenced Territt to seven years imprisonment. _x000D_
_x000D_
Upon his release he will be the subject of a Sexual Harm Prevention Order and will be on the Sex Offenders Register for life._x000D_
_x000D_
Source UK Database.""",label_Irrelevant
""" Sorry folks, another grim one._x000D_
_x000D_
 A diaper fetishist"" with a grotesque fixation on rooting through bins for used nappies has been jailed for a total of 2.5 years for doing the same thing again._x000D_
_x000D_
Abbie Taylor had been banned from going near bins but was seen by two different people climbing in and searching through their waste, Newcastle Crown Court heard._x000D_
_x000D_
Taylor, who identifies as a woman but previously committed offences under the name Martin Tarling and was being held on remand at a male prison, was given a suspended sentence in 2025 for targeting nurseries in South Tyneside._x000D_
_x000D_
The 47-year-old from South Shields, whose criminal record had 99 offences on it, has admitted breaching a criminal behaviour order and was jailed for two and a half years._x000D_
_x000D_
A three-year order was made in 2023 prohibiting Taylor from attending any nurseries, removing items from bins or wearing incontinence aids over clothing in public, the prosecutor said._x000D_
_x000D_
Taylor was originally given a suspended two years sentence in August 2025 for breaching the 2023 order by committing offences at several nurseries which included repeatedly dumping soiled nappies near nurseries and raking through the bins semi-naked._x000D_
_x000D_
In December 2025, a woman who lived with her husband, who needed to use adult nappies, found several of his soiled garments scattered around their garden, the court heard._x000D_
_x000D_
She believed they might have been blown out by the wind, but later that day heard someone moving her bins and looked out to see Taylor rummaging, the court heard._x000D_
_x000D_
The woman banged on the window and shouted, causing Taylor to flee semi-dressed, the court heard._x000D_
_x000D_
The following day, the woman saw Taylor going through her bin again, with the defendant leaving with a bag of rubbish, the court heard._x000D_
_x000D_
Shortly afterward in December another woman saw Taylor standing in her bin and searching, the prosecutor said._x000D_
_x000D_
A previous court hearing was told Taylor was a ""diaper fetishist"" whose Facebook profile described the defendant as an ""adult baby diaper lover""._x000D_
_x000D_
But in mitigation, a psychiatrist had concluded Taylor 's actions were not sexually motivated, which was accepted by the judge._x000D_
_x000D_
The judge said Taylor had a ""grotesque obsession"" with ""rooting around in bins near care homes or nurseries to retrieve soiled nappies or incontinence wear""._x000D_
_x000D_
""Your conduct is highly anti-social and extremely distressing to people who are affected by it,"" the judge told Taylor._x000D_
_x000D_
Taylor was jailed for 16 months for breaching the 2023 court order and 14 months consecutive for breaching the suspended sentence imposed in August 2025._x000D_
_x000D_
Source True Crime Online.""",label_Irrelevant
"""NEVER FORGET WHAT ISRAEL DID TO GAZA!",label_Irrelevant
"""@KettlebellDan This is how you treat your customers?_x000D_
_x000D_
Enjoy being ratioed by moldy bread",label_Irrelevant
""": Bees are officially declared the most important living species on the planet, essential to human life.",label_Irrelevant
"""Is Iran  Fighting For Islam And Palestine? Br Shamsi",label_Irrelevant
"""This Munafiq reminds me of the Hadith:_x000D_
_x000D_
Wretched is the slave of the dinar.",label_Irrelevant
"Shaykh Abu Al al-asan said,_x000D_
_x000D_
Dont be surprised by the actions, behavior or stances of the Madkhilahfor they are vile traitors._x000D_
_x000D_
If a person becomes slave to the ruler, then expect from him every evil action._x000D_
_x000D_
A Madkhal feels no shame to act as a pimp for his authority.",label_Salafi jihadi
"Apostasy of Normalization with the occupying state of Israel_x000D_
_x000D_
[]",label_Salafi jihadi
10. Senior student of Shaykh Sulayman al-Alwn said the same.,label_Salafi jihadi
"""""#NEW | The Ruling on Normalization Treaties | (01) Ramadn 1445 Q&amp;A | Shaykh Ahmad Musa Jibril (  )_x000D_
_x000D_
#Ramadan1445QA _x000D_
""_x000D_
--------------_x000D_
_x000D_
11. Shaykh Amad Ms Jibrl",label_Salafi jihadi
"al-Muallim al-Yamn said,

Know that Allh,  , may cause some of the sincere people to fall into a certain mistake as a trial for others: will they follow the truth and leave that persons statement, or will they be deceived by his virtue and status? That person is",label_Irrelevant
"The Salaf saw the school of the Murji'ah to be the most dangerous, because it is an entrance for falsehood. The Murji'ah of old opened the door for the Jahmiyyah, and the modern day Murji'ah have opened the door for Liberalism.",label_Salafi jihadi
"I don't get why anyone would put sugar in Afghani pulao, I prefer when it's unsweetened and definitely no chickpeas.",label_Irrelevant
"""A breakfast in Afghanistan",label_Irrelevant
"""""Imam Shafii   said:  _x000D_
 _x000D_
Conceal your hardship so much so the people presume you are blessed and have an easy life._x000D_
 _x000D_
[Manaqib ash-Shafi, 2/188]""_x000D_
""_x000D_
--------------_x000D_
_x000D_
Apparently this report is very weak. _x000D_
Let's not copy paste things.",label_Irrelevant
"""Afghanistan is ruled by a bunch of uneducated mushrikin who believe if a woman gets educated (learn to read and write) she will start writing letters to her boyfriend, this was said by one of the scholars of the Afghan regime.""",label_Irrelevant
"""A Salafi scholar from Afghanistan Sheikh Sardar Wali Thaqib   _x000D_
was murdered in his own house by an ""unknown"" guest that came to his house. _x000D_
The Sufi Talib regime said they will find out and its been more then 3 years they haven't found who did it nor they care about it.",label_Irrelevant
"""this horse is stunning",label_Irrelevant
"""""You can tell majority of the Muslims are just secular leaning, despite Afghanistan, Iraq, Palastine. Syria and Sudan killings of sunnis, they are still brainwashed by western media._x000D_
_x000D_
We are at an age where non Muslims make vlogs about Afghanistan while Muslims badmouth it.""_x000D_
""_x000D_
--------------_x000D_
_x000D_
Afghanistan is ruled by a bunch of uneducated mushrikin who believe if a woman gets educated (learn to read and write) she will start writing letters to her boyfriend, this was said by one of the scholars of the Afghan regime.",label_Irrelevant
"""Meat vendors in Xinjiang are locked behind cages",label_Irrelevant
"""kensington to leicester square #walkmaxxing",label_Irrelevant
"""BREAKING - UAE announces exit from OPEC, OPEC+""",label_Irrelevant
Hooray,label_Irrelevant
"""I dont know why I have so many mutuals interacting with this blasphemer. _x000D_
_x000D_
He went from Pro-Axis to Anti-Iran in few years and even then he continued on with his blasphemy comments under the cover of trolling.",label_Irrelevant
"""   _x000D_
_x000D_
This is a response to Mourad on the Aqidah of Shaykhul Islam Muwaffaq Ibn Qudamah Al-Maqdisi   ._x000D_
There will be 3 parts to this_x000D_
1Terminology_x000D_
2Refutation_x000D_
3Statements of the Imam himself""",label_Irrelevant
"""Sh Iyad Ghali is probably the best thing thats ever come out of Tablighi Jamaah_x000D_
_x000D_
They are very good at targeting Muslims who have a dunya centred life in bringing them back to the mosques and creating awareness for Islam _x000D_
_x000D_
Yet being stuck with them is the greatest waste of time""",label_Irrelevant
"""Dawah Mafia._x000D_
_x000D_
Screw their Unity.",label_Irrelevant
"""The children who are tormented by the tyrants of the world today, will tomorrow bi idhni Allah trample upon the heads of the same tyrants""",label_Irrelevant
"""""- 2011 teenager writes four words on a wall._x000D_
-  sparks a revolution._x000D_
- tortured hung for 45 days._x000D_
- 13 years on the run._x000D_
- joins the resistance._x000D_
- 2024: enters Damascus to overthrow the regime _x000D_
- 2026 watches his alawite torturer caged_x000D_
- the boy? Muawiyah.. _x000D_
poetic justice oof""_x000D_
""_x000D_
--------------_x000D_
_x000D_
Beautiful",label_Irrelevant
"""- 2011 teenager writes four words on a wall._x000D_
-  sparks a revolution._x000D_
- tortured hung for 45 days._x000D_
- 13 years on the run._x000D_
- joins the resistance._x000D_
- 2024: enters Damascus to overthrow the regime _x000D_
- 2026 watches his alawite torturer caged_x000D_
- the boy? Muawiyah.. _x000D_
poetic justice oof""",label_Irrelevant
"""""Morrocan politician Mustafa Binali:_x000D_
_x000D_
""We as a party express our support for all directions that serve the interest of voters at this delicate stage, through which Morocco has moved from the project of an Islamic state to the project of a liberal democratic social state. _x000D_
""_x000D_
--------------_x000D_
_x000D_
Only an ignorant person would be surprised at this. Morocco have been apostates for so many decades lmfao, they been selling out since 1945. And the state was always secular, they just decided to make these statements now but it doesnt change anything",label_Salafi jihadi
"""""Moroccan minister of justice Abdul Latif Wahbi says that a (unrelated) man &amp; woman being alone in a house is not a crime. He then refers to the Hadith of Shaytaan being the third of them &amp; mocks it by saying Give me the national identity card of Shaytaan. _x000D_
""_x000D_
--------------_x000D_
_x000D_
Look how dirty these jahannamis are. Just last week we saw tebboune making these filthy statements and now these dogs decided to hop on too. Its also pure cope to limit to to these states or UAE. None of the other rulers are different",label_Irrelevant
Russia will never come through for you lmao,label_Irrelevant
"General Modibo Kon, Malian National Intelligence Chief, just got packed too.",label_Irrelevant
"""Follow this beneficial account""",label_Irrelevant
"""A statement of the Murjiah:_x000D_
_x000D_
Aiding kuffr in killing Muslims is only kufr if it stems from love for their religion._x000D_
_x000D_
 Shaykh Abdullh al-unaymn_x000D_
 Shaykh Sulaymn al-Alwn_x000D_
 Shaykh Khlid al-Fulayj_x000D_
 Faial al-Jsim",label_Irrelevant
"""The adversaries of tawd, the promoters of moral decay, and those calling for liberation from values, ethics, and divine commands and prohibitions; such people are increasing in this age, not diminishing. They proclaim that whoever merely says l ilha ill Allh is a believer, even if he abandons the Sharah of Allah entirely!_x000D_
_x000D_
In their view and creed, rulings pertain only to what lies in the heart, not to outward actions. And the more pretentious among them insist that l ilha ill Allh does not encompass all aspects of life. The result of this corrupt ideology has been the spread of wickedness across the earth, the suspension of jihd in the path of Allah, and the rise of shirk, biddah, and political, economic, intellectual, and social deviations among the Muslims, whereby the true meanings of the Sharah have been lost._x000D_
_x000D_
Thus the Murji doctrine fused with the secular mindset that seeks to sever religion from life and life from religion. Many people came to believe that worship is confined to ritual acts performed in the home and the mosque, and that religion has no place in governance or politics. They roll off their tongues the word of unbelief: Render unto Allah what is Allahs, and unto Caesar what is Caesars._x000D_
_x000D_
al-Allmah Sulaymn al-Alwn - Al inna nasra Allhi qarb""",label_Irrelevant
"""Imam Jamil Al-Amin passed away today while still confined within the prison walls. Like his companion, Imam Luqman Abdullah, who preceded him, these were men who, in shAllh, remained steadfast and true to their covenant with Allh. They stood in stark contrast to many other imams in the West, who faltered and compromised._x000D_
_x000D_
Though they may not have been formally recognized as ulama, theyin shAllhacted upon the knowledge they possessed, which is what truly matters.         . Even amid his suffering, Imam Jamil remained thoughtful, conveying his salm to me through some who were in touch with him._x000D_
_x000D_
May Allh forgive them both, envelop them in His infinite mercy, illuminate their graves with radiant light, and elevate their ranks among the righteous._x000D_
_x000D_
Ahmad Musa Jibril _x000D_
2 Jumda ath-Thn 1447""",label_Irrelevant
"""His friend went to Sudan to find his family and he ended up being massacred along with his family by the RSF. Every person killed by this UAE sponsored RSF militia will have friends and family that are hurting. For them and their families make sure you #BoycottUAE",label_Irrelevant
""" ,      !!",label_Irrelevant
"""       !           ,   -   (   )        !_x000D_
_x000D_
(.:                )",label_Irrelevant
"""",label_Irrelevant
"""        !   ??       ?_x000D_
_x000D_
        -      -",label_Irrelevant
"""Dont speak against the ruler._x000D_
_x000D_
The ruler in question:",label_Irrelevant
"""BREAKING: UAE says it will quit OPEC and OPEC+.",label_Irrelevant
"""State-backed Liberals are given media positions, and the Extremists of Obedience are given official religious positions, all in the name of defending against an imaginary bogeyman: the Islamic movements.",label_Irrelevant
"The Salaf saw the school of the Murji'ah to be the most dangerous, because it is an entrance for falsehood. The Murji'ah of old opened the door for the Jahmiyyah, and the modern day Murji'ah have opened the door for Liberalism._x000D_
_x000D_
- Shaykh Abdul Aziz at-Tarefe",label_Salafi taklidi
"The distinctive characteristics of the secularists in the Arab world

- Shaykh Muhammad Hassan Didu",label_Irrelevant
"Do they not see that they are tried every year once or twice but then they do not repent nor do they remember?_x000D_
_x000D_
- Shaykh Ibrahim as-Sakraan (may Allah protect &amp; free him)",label_Salafi taklidi
Muslim politicians &amp; government figures in Muslim lands do not just suddenly start disassociating themselves from Islam &amp; mocking the religion overnight. This is the result of a long process to completely secularise Muslim lands &amp; the prevalence of Irjaa &amp; the callers to it.,label_Salafi jihadi
"""IDF announces the death of a soldier who died of wounds sustained in southern Lebanon: Sergeant Idan Fooks, 19.",label_Irrelevant
"""NEW: The confession of the perpetrator of the Tadamon Massacre, Amjad Yousesf:_x000D_
_x000D_
 The individual appearing in the viral footage known as the Tadamon massacre is me, Amjad Youssef. These events date back to the early years of the Syrian revolution. _x000D_
_x000D_
 At the time, I was accompanied by Najib al-Halabi and a photographer whose name I cannot recall. We rounded up 40 individuals at random, under the pretext that they were 'terrorists'._x000D_
_x000D_
 We took them to a pre-dug pit, where I began executing them, as shown in the video. In some instances, I waited for the victim to fall into the pit before firing; in others, I shot them before they fell. _x000D_
_x000D_
 Intermittently, I would call on Najib al-Halabi to take his turn in the killing, until we had executed everyone present._x000D_
_x000D_
 We had previously placed car tires at the bottom of the pit. After the executions, we piled more tires over the bodies and set them on fire to prevent the scent of decomposition from spreading throughout the area. We then filled the pit. _x000D_
_x000D_
 I received no military orders to carry out this massacre, it was my own personal decision. _x000D_
_x000D_
 I cannot explain why there were exactly 40 victims, the selection was arbitrary, dictated solely by the circumstances at the time._x000D_
_x000D_
Source: Usman A Khan and translation by Syrian journalist Qusay Noor""",label_Irrelevant
"""Mass Kidnappings Across Chechnya! _x000D_
_x000D_
Russian occupational forces and FSB-directed units have launched what appears to be a coordinated new wave of mass abductions across occupied Chechnya. Over 100 people are reportedly kidnapped in just the past few days alone, with operations spanning multiple villages and districts._x000D_
_x000D_
The Kadyrov-Russian regime continues its hunt for young men. Some of those kidnapped are sent to military enlistment offices and forced to sign contracts with the Ministry of Defence. Families of the kidnapped are being extorted for hundreds of thousands of rubles._x000D_
_x000D_
According to NIYSO, one of the abducted residents of the village of Prigorodnoe has died whilst in  custody.  The deceased has been identified as Mimbulatov  a father of two brothers, who was abducted alongside them. Whether he was subjected to torture remains unclear, as given his advanced age (60+), even the stress of the situation alone could have led to death._x000D_
_x000D_
Today, a large number of people who knew the Mimbulatov family came to the funeral in Prigorodnoe. No investigation into the cause of death or criminal proceedings against the officers involved will, of course, take place. The Kadyrov puppet administration continues to terrorise and kill Chechens,""",label_Irrelevant
"Morrocan politician Mustafa Binali_x000D_
_x000D_
""We as a party express our support for all directions that serve the interest of voters at this delicate stage, through which Morocco has moved from the project of an Islamic state to the project of a liberal democratic social state.",label_Irrelevant
